gametime,gameid,summonerid,gametype
1536982640,3343781592,56951349,ODYSSEY: EXTRACTION
1535474689,3324147640,41913808,Ranked Solo
1535461592,3323986913,41913808,Ranked Solo
1535445273,3323698168,41913808,Ranked Solo
1535443814,3323733093,41913808,Ranked Solo
1535391044,3323254869,41913808,Ranked Solo
1535388969,3323271356,41913808,Ranked Solo
1535387056,3323159089,41913808,Ranked Solo
1535385648,3323172194,41913808,Ranked Solo
1535378517,3323046431,41913808,ARAM
1535360824,3322791124,41913808,Ranked Solo
1535358235,3322735952,41913808,Ranked Solo
1535356734,3322701155,41913808,Ranked Solo
1535352799,3322693312,41913808,Ranked Solo
1535349503,3322618744,41913808,Ranked Solo
1535347698,3322625529,41913808,Ranked Solo
1535345061,3322612371,41913808,Ranked Solo
1535027469,3318147479,41913808,Special Mode
1535026230,3318172825,41913808,Special Mode
1534949199,3317152984,41913808,Ranked Solo
1534946279,3317105614,41913808,Ranked Solo
1533267244,3293755703,64250795,Ranked Solo
1533213707,3292997942,64250795,Ranked Solo
1533212406,3292972494,64250795,Ranked Solo
1533210354,3292966121,64250795,Ranked Solo
1533208950,3292941883,64250795,Ranked Solo
1533207677,3292877179,64250795,Ranked Solo
1533205422,3292911509,64250795,Ranked Solo
1533194371,3292687622,64250795,Ranked Solo
1533191872,3292682057,64250795,Ranked Solo
1533190050,3292656213,64250795,Ranked Solo
1533187265,3292618223,64250795,Ranked Solo
1533184571,3292603743,64250795,Ranked Solo
1533180428,3292546357,64250795,Ranked Solo
1533150606,3292451149,64250795,Ranked Solo
1533147593,3292387964,64250795,Ranked Solo
1533050808,3290887848,64250795,Ranked Solo
1533042129,3290719053,64250795,Ranked Solo
1533040457,3290720005,64250795,Ranked Solo
1533038134,3290674003,64250795,Ranked Solo
1533036286,3290627645,64250795,Ranked Solo
1529865704,3251226419,66800151,Ranked Solo
1529864220,3251204357,66800151,Ranked Solo
1529861895,3251202049,66800151,Ranked Solo
1529859996,3251178624,66800151,Ranked Solo
1529852133,3251069377,66800151,Ranked Solo
1529849147,3251053028,66800151,Ranked Solo
1529845785,3251011986,66800151,Ranked Solo
1529843530,3250946590,66800151,Ranked Solo
1529841771,3250970650,66800151,Ranked Solo
1529840116,3250897266,66800151,Ranked Solo
1529837627,3250867983,66800151,Ranked Solo
1529823791,3250646471,66800151,Ranked Solo
1529821853,3250529466,66800151,Ranked Solo
1529819045,3250550920,66800151,Ranked Solo
1529816364,3250286577,66800151,Ranked Solo
1529780870,3250112647,66800151,Ranked Solo
1529759138,3249881111,66800151,Ranked Solo
1529755869,3249830833,66800151,Ranked Solo
1529753522,3249749638,66800151,Ranked Solo
1529750528,3249740459,66800151,Ranked Solo
1534780788,3315135073,36990696,Ranked Solo
1534779225,3315079533,36990696,Ranked Solo
1534769265,3314948547,36990696,Ranked Solo
1534766863,3314878130,36990696,Ranked Solo
1534764554,3314872163,36990696,Ranked Solo
1534762232,3314813785,36990696,Ranked Solo
1534759908,3314768118,36990696,Ranked Solo
1534749944,3314693171,36990696,Ranked Solo
1534747723,3314657417,36990696,Ranked Solo
1534745057,3314642740,36990696,Ranked Solo
1534742749,3314630088,36990696,Ranked Solo
1534740596,3314596957,36990696,Ranked Solo
1534704228,3314481222,36990696,Ranked Solo
1534701561,3314457918,36990696,Ranked Solo
1534700148,3314454512,36990696,Ranked Solo
1534697688,3314411394,36990696,Ranked Solo
1534695255,3314386402,36990696,Ranked Solo
1534664673,3313509565,36990696,Ranked Solo
1534661639,3313458991,36990696,Ranked Solo
1534659253,3313451955,36990696,Ranked Solo
1530117671,3253603339,54692988,Ranked Solo
1530116107,3253591024,54692988,Ranked Solo
1530113431,3253547441,54692988,Ranked Solo
1530108862,3253560206,54692988,Ranked Solo
1530106047,3253514300,54692988,Ranked Solo
1530093185,3253320164,54692988,Ranked Solo
1530004010,3252309880,54692988,Ranked Solo
1530001576,3252296727,54692988,Ranked Solo
1529999961,3252292507,54692988,Ranked Solo
1529911574,3251390814,54692988,ARAM
1529910055,3251346399,54692988,Ranked Solo
1529905646,3251350478,54692988,Ranked Solo
1529903967,3251328182,54692988,Ranked Solo
1529866449,3251216960,54692988,Ranked Solo
1529864409,3251233399,54692988,Ranked Solo
1529861778,3251202225,54692988,Ranked Solo
1529860237,3251189400,54692988,Ranked Solo
1529858483,3251157095,54692988,Ranked Solo
1529848555,3251071736,54692988,Ranked Solo
1529846870,3251016844,54692988,Ranked Solo
1536949965,3343244004,56951349,Special Mode
1536949212,3343261200,56951349,ODYSSEY: EXTRACTION
1536948060,3343207325,56951349,ODYSSEY: EXTRACTION
1536946311,3343223073,56951349,ODYSSEY: EXTRACTION
1536944546,3343159561,56951349,ARAM
1536943554,3343175424,56951349,ODYSSEY: EXTRACTION
1536942971,3343134088,56951349,ODYSSEY: EXTRACTION
1536942127,3343088645,56951349,ODYSSEY: EXTRACTION
1536939110,3343054562,56951349,ODYSSEY: EXTRACTION
1536862665,3342114625,56951349,ODYSSEY: EXTRACTION
1536861165,3342103103,56951349,Special Mode
1536846330,3341551416,56951349,Ranked Solo
1536841234,3341430611,56951349,ODYSSEY: EXTRACTION
1536831613,3341147751,56951349,Ranked Solo
1536820915,3341026367,56951349,Ranked Solo
1536810602,3340980793,56951349,ODYSSEY: EXTRACTION
1536810130,3340939857,56951349,ODYSSEY: EXTRACTION
1536809377,3340909402,56951349,ODYSSEY: EXTRACTION
1536808874,3340918392,56951349,ODYSSEY: EXTRACTION
1536808115,3340897385,56951349,Special Mode
1529735683,3249511275,66800151,Ranked Solo
1529734212,3249463047,66800151,Ranked Solo
1529731297,3249409636,66800151,Ranked Solo
1529730042,3249435815,66800151,Ranked Solo
1529728521,3249431003,66800151,Ranked Solo
1529725112,3249216991,66800151,Ranked Solo
1529585586,3247762578,66800151,Ranked Solo
1529583909,3247718476,66800151,Ranked Solo
1529564445,3247515976,66800151,Ranked Solo
1529552589,3247442115,66800151,Ranked Solo
1529520498,3247326087,66800151,Ranked Solo
1529302900,3245065391,66800151,Ranked Solo
1529301181,3245081561,66800151,Ranked Solo
1529298944,3245060529,66800151,Ranked Solo
1529296257,3245036824,66800151,Ranked Solo
1529294080,3245015574,66800151,Ranked Solo
1529250452,3244863729,66800151,Ranked Solo
1529248666,3244860166,66800151,Ranked Solo
1529241884,3244737479,66800151,Ranked Solo
1529218904,3244036904,66800151,Ranked Solo
1537438622,3350375638,74750546,Ranked Solo
1537436834,3350329518,74750546,Ranked Solo
1537427090,3350215129,74750546,Ranked Solo
1537424928,3350251028,74750546,Ranked Solo
1537423150,3350197574,74750546,Ranked Solo
1537415888,3350116916,74750546,Ranked Solo
1537413560,3350153515,74750546,Ranked Solo
1537351436,3349536628,74750546,Ranked Solo
1537349212,3349532577,74750546,Ranked Solo
1537346562,3349503774,74750546,Ranked Solo
1537290221,3348698489,74750546,Ranked Solo
1537287964,3348715303,74750546,Ranked Solo
1537286202,3348700032,74750546,Ranked Solo
1537284503,3348606011,74750546,Ranked Solo
1537275296,3348386868,74750546,Ranked Solo
1537273079,3348337199,74750546,Ranked Solo
1537270981,3348330419,74750546,Ranked Solo
1537195942,3347711370,74750546,Ranked Solo
1537190085,3347579186,74750546,Ranked Solo
1537188048,3347549553,74750546,Ranked Solo
1534264359,3308198518,57541180,Ranked Solo
1534262027,3308174451,57541180,Ranked Solo
1534260475,3308148769,57541180,Ranked Solo
1534258970,3308131765,57541180,Ranked Solo
1534217783,3307254808,57541180,Ranked Solo
1534186221,3307078923,57541180,Ranked Solo
1534183892,3307096180,57541180,Ranked Solo
1534181760,3307085287,57541180,Ranked Solo
1534180780,3307081709,57541180,Ranked Solo
1534178801,3307065552,57541180,Ranked Solo
1534176124,3307032860,57541180,Ranked Solo
1534174611,3306995614,57541180,Ranked Solo
1534171826,3306928341,57541180,Ranked Solo
1534169378,3306950337,57541180,Ranked Solo
1534166971,3306829301,57541180,Ranked Solo
1534153528,3306665070,57541180,Ranked Solo
1534151538,3306620381,57541180,Ranked Solo
1534149101,3306593392,57541180,Ranked Solo
1534099964,3306037228,57541180,Ranked Solo
1534097463,3306064017,57541180,Ranked Solo
1535351607,3322680406,56921556,Ranked Solo
1535348776,3322646889,56921556,Ranked Solo
1535346175,3322643785,56921556,Ranked Solo
1535344429,3322601474,56921556,Ranked Solo
1535342398,3322599719,56921556,Ranked Solo
1535341216,3322587687,56921556,Ranked Solo
1535307570,3322456964,56921556,Ranked Solo
1535305393,3322464322,56921556,Ranked Solo
1535302724,3322450781,56921556,Ranked Solo
1535301155,3322407202,56921556,Ranked Solo
1535299223,3322402718,56921556,Ranked Solo
1535295280,3322381577,56921556,Ranked Solo
1535290577,3322275124,56921556,Ranked Solo
1535288941,3322252970,56921556,Ranked Solo
1535287663,3322222984,56921556,Ranked Solo
1535285863,3322185181,56921556,Ranked Solo
1535284144,3322105865,56921556,Ranked Solo
1535281613,3322055246,56921556,Ranked Solo
1535279004,3321909287,56921556,Ranked Solo
1535265706,3321447747,56921556,Ranked Solo
1535384396,3323171057,25260179,Ranked Solo
1535381896,3323056131,25260179,Ranked Solo
1535380402,3323050233,25260179,Ranked Solo
1535315862,3322524224,25260179,Ranked Solo
1535313402,3322502576,25260179,Ranked Solo
1535307879,3322477586,25260179,Ranked Solo
1535205336,3320847921,25260179,Ranked Solo
1535203285,3320789367,25260179,Ranked Solo
1535199700,3320726295,25260179,Ranked Solo
1535198056,3320699762,25260179,Ranked Solo
1535195578,3320496484,25260179,Ranked Solo
1535192338,3320347830,25260179,Ranked Solo
1535141398,3319811303,25260179,Ranked Solo
1535138769,3319758845,25260179,Ranked Solo
1535136598,3319736600,25260179,Ranked Solo
1535051549,3318449118,25260179,Ranked Solo
1535047957,3318462870,25260179,Ranked Solo
1535044821,3318460059,25260179,Ranked Solo
1535043329,3318404574,25260179,Ranked Solo
1535040439,3318380498,25260179,Ranked Solo
1534930662,3316843588,41913808,Ranked Solo
1534929216,3316817213,41913808,Ranked Solo
1534843765,3315709967,41913808,Ranked Solo
1534824741,3315362642,41913808,Ranked Solo
1534790395,3315210379,41913808,Ranked Solo
1534788592,3315206188,41913808,Ranked Solo
1534785582,3315203065,41913808,Ranked Solo
1534783692,3315118903,41913808,Ranked Solo
1534779809,3315109666,41913808,Ranked Solo
1534777665,3315083349,41913808,Ranked Solo
1534773657,3315015287,41913808,Special Mode
1534772063,3314996380,41913808,Ranked Solo
1534763461,3314858794,41913808,Special Mode
1534761894,3314843754,41913808,Ranked Solo
1534760071,3314850100,41913808,Ranked Solo
1534759039,3314775493,41913808,Ranked Solo
1534756755,3314719076,41913808,Ranked Solo
1534738880,3314594066,41913808,Ranked Solo
1534736439,3314562550,41913808,Ranked Solo
1534526147,3311688244,41913808,Ranked Solo
1533033585,3290611586,64250795,Ranked Solo
1533031750,3290575461,64250795,Ranked Solo
1533029524,3290562252,64250795,Ranked Solo
1533027867,3290495348,64250795,Ranked Solo
1533022329,3290450629,64250795,Ranked Solo
1533020679,3290423112,64250795,Ranked Solo
1533017101,3290365492,64250795,Ranked Solo
1533014980,3290370750,64250795,Ranked Solo
1533013522,3290287555,64250795,Ranked Solo
1532972340,3289806928,64250795,Normal
1532970487,3289833027,64250795,Normal
1532966020,3289748658,64250795,Normal
1532962849,3289735202,64250795,Normal
1532703866,3286322314,64250795,Ranked Solo
1532701912,3286284653,64250795,Ranked Solo
1532699316,3286225088,64250795,Ranked Solo
1532695453,3286172027,64250795,Ranked Solo
1532693664,3286161319,64250795,Ranked Solo
1532690389,3285975946,64250795,Ranked Solo
1532688341,3285972436,64250795,Ranked Solo
1537179050,3347392688,74750546,Ranked Solo
1537175645,3347204070,74750546,Ranked Solo
1537172531,3347015045,74750546,Ranked Solo
1537161536,3346902272,74750546,Ranked Solo
1537159389,3346870778,74750546,Ranked Solo
1537157575,3346866581,74750546,Ranked Solo
1537093635,3346158726,74750546,Ranked Solo
1537091741,3346099858,74750546,Ranked Solo
1537081620,3345860650,74750546,ARAM
1537072917,3345634025,74750546,Ranked Solo
1537070537,3345565586,74750546,Ranked Solo
1537018748,3344657633,74750546,Ranked Solo
1537014364,3344566065,74750546,Ranked Solo
1537004476,3344239951,74750546,Ranked Solo
1537001105,3344192185,74750546,Ranked Solo
1536995037,3343977922,74750546,Ranked Solo
1536910922,3342411006,74750546,Ranked Solo
1536909332,3342366789,74750546,Ranked Solo
1536907833,3342371552,74750546,Ranked Solo
1536906199,3342318401,74750546,Ranked Solo
1529830934,3250749021,54692988,Ranked Solo
1529774137,3250049178,54692988,Ranked Solo
1529765007,3249994522,54692988,Ranked Solo
1529762532,3249944565,54692988,Ranked Solo
1529760615,3249901156,54692988,Ranked Solo
1529744531,3249613441,54692988,Ranked Solo
1529741408,3249566361,54692988,Ranked Solo
1529694215,3248981001,54692988,Ranked Solo
1529604280,3248216304,54692988,Ranked Solo
1529601598,3248252691,54692988,Ranked Solo
1529600129,3248178832,54692988,Ranked Solo
1529597165,3248174276,54692988,Ranked Solo
1529594817,3248138804,54692988,Ranked Solo
1529593080,3248123596,54692988,Ranked Solo
1529589939,3248015339,54692988,Ranked Solo
1529587369,3247756333,54692988,Ranked Solo
1529572659,3247570260,54692988,Ranked Solo
1529569731,3247564238,54692988,Ranked Solo
1529518667,3247352807,54692988,Ranked Solo
1528282860,3231805087,54692988,Ranked Solo
1534095600,3306030487,57541180,Ranked Solo
1534066021,3305463657,57541180,Ranked Solo
1534009035,3304881820,57541180,Ranked Solo
1534007712,3304874494,57541180,Ranked Solo
1534004326,3304795735,57541180,Ranked Solo
1534001958,3304758247,57541180,Ranked Solo
1534000113,3304741413,57541180,Ranked Solo
1533998546,3304612970,57541180,Ranked Solo
1533995501,3304369173,57541180,Ranked Solo
1533989223,3304204522,57541180,Ranked Solo
1533986127,3304164329,57541180,Ranked Solo
1533983439,3304114645,57541180,Ranked Solo
1533980829,3304049536,57541180,Ranked Solo
1533979089,3304050970,57541180,Ranked Solo
1533975004,3303987577,57541180,Ranked Solo
1533973396,3303919228,57541180,Ranked Solo
1533971381,3303933098,57541180,Ranked Solo
1533926276,3303562073,57541180,Ranked Solo
1533922714,3303507293,57541180,Ranked Solo
1533920936,3303504147,57541180,Ranked Solo
1534657072,3313385565,36990696,Ranked Solo
1534654896,3313349800,36990696,Ranked Solo
1534652993,3313323305,36990696,Ranked Solo
1534498417,3310952231,36990696,Ranked Solo
1534491967,3310854841,36990696,Ranked Solo
1534489355,3310828959,36990696,Ranked Solo
1534487183,3310832589,36990696,Ranked Solo
1534485149,3310788904,36990696,Ranked Solo
1534483248,3310775498,36990696,Ranked Solo
1534480638,3310742173,36990696,Ranked Solo
1534435731,3310539481,36990696,Ranked Solo
1534427027,3310431625,36990696,Ranked Solo
1534424456,3310374322,36990696,Ranked Solo
1534423017,3310317667,36990696,Ranked Solo
1534412390,3310165157,36990696,Ranked Solo
1534404332,3310065321,36990696,Ranked Solo
1534402466,3310060843,36990696,Ranked Solo
1534400308,3309795759,36990696,Ranked Solo
1534395756,3309658900,36990696,Ranked Solo
1534358334,3309518262,36990696,Ranked Solo
1535038864,3318343993,25260179,Ranked Solo
1535036659,3318304072,25260179,Ranked Solo
1535020264,3318070318,25260179,Ranked Solo
1535018473,3317995992,25260179,Ranked Solo
1535003484,3317501077,25260179,Ranked Solo
1535001579,3317487472,25260179,Ranked Solo
1534964098,3317325234,25260179,Ranked Solo
1534961520,3317293657,25260179,Ranked Solo
1534959986,3317310527,25260179,Ranked Solo
1534957734,3317267615,25260179,Ranked Solo
1534956067,3317283813,25260179,Ranked Solo
1534954541,3317280117,25260179,Ranked Solo
1534952728,3317206945,25260179,Ranked Solo
1534935061,3316925400,25260179,Ranked Solo
1534933488,3316877516,25260179,Ranked Solo
1534917836,3316659568,25260179,Ranked Solo
1534880835,3316282694,25260179,Ranked Solo
1534878741,3316261403,25260179,Ranked Solo
1534876068,3316229252,25260179,Ranked Solo
1534874679,3316217671,25260179,Ranked Solo
1535220773,3321122268,56921556,Ranked Solo
1535218463,3321087081,56921556,Ranked Solo
1535216379,3321058008,56921556,Ranked Solo
1535213499,3321033829,56921556,Ranked Solo
1535211902,3320992011,56921556,Ranked Solo
1535204130,3320833182,56921556,Ranked Solo
1535201711,3320793671,56921556,Ranked Solo
1535199997,3320725764,56921556,Ranked Solo
1535197453,3320668582,56921556,Ranked Solo
1535195664,3320640335,56921556,Ranked Solo
1535193618,3320522656,56921556,Ranked Solo
1535179539,3320069130,56921556,Ranked Solo
1535176740,3320061115,56921556,Ranked Solo
1535175096,3319985089,56921556,Ranked Solo
1535133579,3319719996,56921556,Ranked Solo
1535131609,3319694146,56921556,Ranked Solo
1535129034,3319649641,56921556,Ranked Solo
1535127478,3319643885,56921556,Ranked Solo
1535125761,3319607914,56921556,Ranked Solo
1535120451,3319485579,56921556,Ranked Solo
1532686500,3285767409,64250795,Ranked Solo
1532676769,3285629401,64250795,Ranked Solo
1532672599,3285548942,64250795,Ranked Solo
1532670120,3285545023,64250795,Ranked Solo
1532665333,3285483723,64250795,Ranked Solo
1532625990,3285288330,64250795,Ranked Solo
1532623588,3285283884,64250795,Ranked Solo
1532621367,3285248853,64250795,Ranked Solo
1532619190,3285263567,64250795,Ranked Solo
1532613758,3285146768,64250795,Ranked Solo
1532611406,3285109435,64250795,Ranked Solo
1532609894,3285123211,64250795,Ranked Solo
1532606986,3285073858,64250795,Ranked Solo
1532605371,3284988682,64250795,Ranked Solo
1532602716,3285020607,64250795,Ranked Solo
1532600531,3284937304,64250795,Ranked Solo
1532590716,3284861189,64250795,Ranked Solo
1532588403,3284808530,64250795,Ranked Solo
1532587218,3284794136,64250795,Ranked Solo
1532584162,3284536391,64250795,Ranked Solo
1534523685,3311690533,41913808,Ranked Solo
1534520992,3311634853,41913808,Ranked Solo
1534518997,3311622390,41913808,Ranked Solo
1534516497,3311556708,41913808,Ranked Solo
1534426299,3310359963,41913808,Ranked Solo
1534411982,3310157392,41913808,Ranked Solo
1534358463,3309538625,41913808,Ranked Solo
1534356459,3309545743,41913808,Ranked Solo
1534354365,3309533844,41913808,Ranked Solo
